rank,arxiv_id,published,relevance_score,title,authors,primary_category,score_reasons,matched_queries,abs_url,pdf_url
783,2605.17965,2026-05-18T07:20:13Z,10,BLAgent: Agentic RAG for File-Level Bug Localization,Md Afif Al Mamun; Gias Uddin,cs.SE,cost/budget; harness component,"all:""SWE-bench"" AND all:agent",https://arxiv.org/abs/2605.17965,https://arxiv.org/pdf/2605.17965
784,2605.14051,2026-05-13T19:12:24Z,10,SPIN: Structural LLM Planning via Iterative Navigation for Industrial Tasks,Yusuke Ozaki; Dhaval Patel,cs.AI,cost/budget; harness component,"all:""LLM agent"" AND all:""tool calling""",https://arxiv.org/abs/2605.14051,https://arxiv.org/pdf/2605.14051
785,2605.11874,2026-05-12T09:52:21Z,10,RecRM-Bench: Benchmarking Multidimensional Reward Modeling for Agentic Recommender Systems,Wenwen Zeng; Jinhui Zhang; Hao Chen; Zhaoyu Hu; Yongqi Liang; Jiajun Chai; Dengcan Liu; Zhenfeng Liu; Shurui Yan; Minglong Xue; Xiaohan Wang; Wei Lin; Guojun Yin,cs.IR,evaluation,"all:""LLM agent"" AND all:robustness",https://arxiv.org/abs/2605.11874,https://arxiv.org/pdf/2605.11874
786,2605.11169,2026-05-11T19:28:20Z,10,OLIVIA: Online Learning via Inference-time Action Adaptation for Decision Making in LLM ReAct Agents,Sheldon Yu; Junda Wu; Xintong Li; Nikki Lijing Kuang; Sizhe Zhou; Tong Yu; Jiawei Han; Jingbo Shang; Julian McAuley,cs.AI,cost/budget; harness component; reliability,"all:""LLM agent"" AND all:""tool calling""",https://arxiv.org/abs/2605.11169,https://arxiv.org/pdf/2605.11169
787,2605.10913,2026-05-11T17:50:51Z,10,Shepherd: Enabling Programmable Meta-Agents via Reversible Agentic Execution Traces,Simon Yu; Derek Chong; Ananjan Nandi; Dilara Soylu; Jiuding Sun; Christopher D Manning; Weiyan Shi,cs.AI,harness component; trajectory,"all:""LLM agent"" AND all:""tool calling"" | all:""Terminal-Bench""",https://arxiv.org/abs/2605.10913,https://arxiv.org/pdf/2605.10913
788,2605.08646,2026-05-09T03:29:20Z,10,PAAC: Privacy-Aware Agentic Device-Cloud Collaboration,Liangqi Yuan; Wenzhi Fang; Shiqiang Wang; Christopher G. Brinton,cs.LG,cost/budget; harness component,"all:""LLM agent"" AND all:""tool calling""",https://arxiv.org/abs/2605.08646,https://arxiv.org/pdf/2605.08646
789,2605.07058,2026-05-08T00:12:23Z,10,"MedExAgent: Training LLM Agents to Ask, Examine, and Diagnose in Noisy Clinical Environments",Yicheng Gao; Xiaolin Zhou; Yahan Li; Yue Zhao; Ruishan Liu,cs.CL,cost/budget; harness component,"all:""LLM agent"" AND all:""tool calling""",https://arxiv.org/abs/2605.07058,https://arxiv.org/pdf/2605.07058
790,2605.05758,2026-05-07T06:53:17Z,10,BioTool: A Comprehensive Tool-Calling Dataset for Enhancing Biomedical Capabilities of Large Language Models,Xin Gao; Ruiyi Zhang; Meixi Du; Peijia Qin; Pengtao Xie,cs.CL,evaluation; harness component,"all:""LLM agent"" AND all:""tool calling""",https://arxiv.org/abs/2605.05758,https://arxiv.org/pdf/2605.05758
791,2605.03900,2026-05-05T15:55:19Z,10,Contextual Multi-Objective Optimization: Rethinking Objectives in Frontier AI Systems,Jie Zhou; Qin Chen; Liang He,cs.AI,evaluation; harness component; trajectory,"all:""long-horizon agent"" AND all:reliability",https://arxiv.org/abs/2605.03900,https://arxiv.org/pdf/2605.03900
792,2605.01399,2026-05-02T11:43:23Z,10,Verbal-R3: Verbal Reranker as the Missing Bridge between Retrieval and Reasoning,Sangkwon Park; Donghun Kang; Jisoo Mok; Sungroh Yoon,cs.CL,harness component; trajectory,"all:""test-time scaling"" AND all:agent",https://arxiv.org/abs/2605.01399,https://arxiv.org/pdf/2605.01399
793,2605.00927,2026-04-30T19:22:44Z,10,BioVeil MATRIX: Uncovering and categorizing vulnerabilities of agentic biological AI scientists,Kimon Antonios Provatas; Avery Self; Ioannis Mouratidis; Ilias Georgakopoulos-Soares,q-bio.OT,evaluation,"all:""agent scaffold""",https://arxiv.org/abs/2605.00927,https://arxiv.org/pdf/2605.00927
794,2604.16004,2026-04-17T12:27:36Z,10,AgentV-RL: Scaling Reward Modeling with Agentic Verifier,Jiazheng Zhang; Ziche Fu; Zhiheng Xi; Wenqing Jing; Mingxu Chai; Wei He; Guoqiang Zhang; Chenghao Fan; Chenxin An; Wenxiang Chen; Zhicheng Liu; Haojie Pan; Dingwei Zhu; Tao Gui; Qi Zhang; Xuanjing Huang,cs.CL,harness component; trajectory,"all:""test-time scaling"" AND all:agent",https://arxiv.org/abs/2604.16004,https://arxiv.org/pdf/2604.16004
795,2604.13128,2026-04-13T21:49:41Z,10,Learning Probabilistic Responsibility Allocations for Multi-Agent Interactions,Isaac Remy; Caleb Chang; Karen Leung,cs.MA,harness component; trajectory,"all:""agent trajectory"" AND all:evaluation",https://arxiv.org/abs/2604.13128,https://arxiv.org/pdf/2604.13128
796,2604.11466,2026-04-13T13:40:50Z,10,SLALOM: Simulation Lifecycle Analysis via Longitudinal Observation Metrics for Social Simulation,Juhoon Lee; Joseph Seering,cs.MA,evaluation; harness component; trajectory,"all:""LLM agent"" AND all:verification",https://arxiv.org/abs/2604.11466,https://arxiv.org/pdf/2604.11466
797,2604.05172,2026-04-06T21:09:06Z,10,ClawsBench: Evaluating Capability and Safety of LLM Productivity Agents in Simulated Workspaces,Xiangyi Li; Kyoung Whan Choe; Yimin Liu; Xiaokun Chen; Chujun Tao; Bingran You; Wenbo Chen; Zonglin Di; Jiankai Sun; Shenghan Zheng; Jiajun Bao; Yuanli Wang; Weixiang Yan; Yiyuan Li; Han-chung Lee,cs.AI,evaluation,"all:""agent scaffold""",https://arxiv.org/abs/2604.05172,https://arxiv.org/pdf/2604.05172
798,2604.04373,2026-04-06T02:49:32Z,10,Decocted Experience Improves Test-Time Inference in LLM Agents,Maohao Shen; Kaiwen Zha; Zexue He; Zhang-Wei Hong; Siru Ouyang; J. Jon Ryu; Prasanna Sattigeri; Suhas Diggavi; Gregory Wornell,cs.AI,cost/budget; harness component,"all:""test-time scaling"" AND all:agent",https://arxiv.org/abs/2604.04373,https://arxiv.org/pdf/2604.04373
799,2604.04247,2026-04-05T20:07:48Z,10,Combee: Scaling Prompt Learning for Self-Improving Language Model Agents,Hanchen Li; Runyuan He; Qizheng Zhang; Changxiu Ji; Qiuyang Mang; Xiaokun Chen; Lakshya A Agrawal; Wei-Liang Liao; Eric Yang; Alvin Cheung; James Zou; Kunle Olukotun; Ion Stoica; Joseph E. Gonzalez,cs.AI,cost/budget; harness component,"all:""Terminal-Bench""",https://arxiv.org/abs/2604.04247,https://arxiv.org/pdf/2604.04247
800,2604.04990,2026-04-05T07:32:37Z,10,Architecture Without Architects: How AI Coding Agents Shape Software Architecture,Phongsakon Mark Konrad; Tim Lukas Adam; Riccardo Terrenzi; Serkan Ayvaz,cs.SE,explicit harness/scaffold; harness component,"all:""coding agent"" AND all:scaffold",https://arxiv.org/abs/2604.04990,https://arxiv.org/pdf/2604.04990
801,2604.01220,2026-04-01T17:58:21Z,10,Universal YOCO for Efficient Depth Scaling,Yutao Sun; Li Dong; Tianzhu Ye; Shaohan Huang; Jianyong Wang; Furu Wei,cs.CL,cost/budget; harness component,"all:""test-time scaling"" AND all:agent",https://arxiv.org/abs/2604.01220,https://arxiv.org/pdf/2604.01220
802,2603.00601,2026-02-28T11:40:17Z,10,Theory of Code Space: Do Code Agents Understand Software Architecture?,Grigory Sapunov,cs.SE,cost/budget; evaluation; harness component,"all:""coding agent"" AND all:scaffold",https://arxiv.org/abs/2603.00601,https://arxiv.org/pdf/2603.00601
803,2602.19594,2026-02-23T08:37:53Z,10,ISO-Bench: Can Coding Agents Optimize Real-World Inference Workloads?,Ayush Nangia; Shikhar Mishra; Aman Gokrani; Paras Chopra,cs.LG,evaluation,"all:""coding agent"" AND all:scaffold",https://arxiv.org/abs/2602.19594,https://arxiv.org/pdf/2602.19594
804,2602.19218,2026-02-22T15:02:00Z,10,Gecko: A Simulation Environment with Stateful Feedback for Refining Agent Tool Calls,Zeyu Zhang; Guohao Li; Zhenchang Xing; Alexandros Apostolopoulos; Yu Lin Lee; Liang Zheng,cs.SE,harness component,"all:""test-time scaling"" AND all:agent",https://arxiv.org/abs/2602.19218,https://arxiv.org/pdf/2602.19218
805,2602.17365,2026-02-19T13:48:29Z,10,Computer-Using World Model,Yiming Guan; Rui Yu; John Zhang; Lu Wang; Chaoyun Zhang; Liqun Li; Bo Qiao; Si Qin; He Huang; Fangkai Yang; Pu Zhao; Lukas Wutschitz; Samuel Kessler; Huseyin A Inan; Robert Sim; Saravan Rajmohan; Qingwei Lin; Dongmei Zhang,cs.SE,reliability,"all:""test-time scaling"" AND all:agent",https://arxiv.org/abs/2602.17365,https://arxiv.org/pdf/2602.17365
806,2602.16485,2026-02-18T14:19:01Z,10,Team of Thoughts: Efficient Test-time Scaling of Agentic Systems through Orchestrated Tool Calling,Jeffrey T. H. Wong; Zixi Zhang; Junyi Liu; Yiren Zhao,cs.CL,harness component,"all:""test-time scaling"" AND all:agent",https://arxiv.org/abs/2602.16485,https://arxiv.org/pdf/2602.16485
807,2602.10604,2026-02-11T07:53:51Z,10,Step 3.5 Flash: Open Frontier-Level Intelligence with 11B Active Parameters,Ailin Huang; Ang Li; Aobo Kong; Bin Wang; Binxing Jiao; Bo Dong; Bojun Wang; Boyu Chen; Brian Li; Buyun Ma; Chang Su; Changxin Miao; Changyi Wan; Chao Lou; Chen Hu; Chen Xu; Chenfeng Yu; Chengting Feng; Chengyuan Yao; Chunrui Han; Dan Ma; Dapeng Shi; Daxin Jiang; Dehua Ma; Deshan Sun; Di Qi; Enle Liu; Fajie Zhang; Fanqi Wan; Guanzhe Huang; Gulin Yan; Guoliang Cao; Guopeng Li; Han Cheng; Hangyu Guo; Hanshan Zhang; Hao Nie; Haonan Jia; Haoran Lv; Hebin Zhou; Hekun Lv; Heng Wang; Heung-Yeung Shum; Hongbo Huang; Hongbo Peng; Hongyu Zhou; Hongyuan Wang; Houyong Chen; Huangxi Zhu; Huimin Wu; Huiyong Guo; Jia Wang; Jian Zhou; Jianjian Sun; Jiaoren Wu; Jiaran Zhang; Jiashu Lv; Jiashuo Liu; Jiayi Fu; Jiayu Liu; Jie Cheng; Jie Luo; Jie Yang; Jie Zhou; Jieyi Hou; Jing Bai; Jingcheng Hu; Jingjing Xie; Jingwei Wu; Jingyang Zhang; Jishi Zhou; Junfeng Liu; Junzhe Lin; Ka Man Lo; Kai Liang; Kaibo Liu; Kaijun Tan; Kaiwen Yan; Kaixiang Li; Kang An; Kangheng Lin; Lei Yang; Liang Lv; Liang Zhao; Liangyu Chen; Lieyu Shi; Liguo Tan; Lin Lin; Lina Chen; Luck Ma; Mengqiang Ren; Michael Li; Ming Li; Mingliang Li; Mingming Zhang; Mingrui Chen; Mitt Huang; Na Wang; Peng Liu; Qi Han; Qian Zhao; Qinglin He; Qinxin Du; Qiuping Wu; Quan Sun; Rongqiu Yang; Ruihang Miao; Ruixin Han; Ruosi Wan; Ruyan Guo; Shan Wang; Shaoliang Pang; Shaowen Yang; Shengjie Fan; Shijie Shang; Shiliang Yang; Shiwei Li; Shuangshuang Tian; Siqi Liu; Siye Wu; Siyu Chen; Song Yuan; Tiancheng Cao; Tianchi Yue; Tianhao Cheng; Tianning Li; Tingdan Luo; Wang You; Wei Ji; Wei Yuan; Wei Zhang; Weibo Wu; Weihao Xie; Wen Sun; Wenjin Deng; Wenzhen Zheng; Wuxun Xie; Xiangfeng Wang; Xiangwen Kong; Xiangyu Liu; Xiangyu Zhang; Xiaobo Yang; Xiaojia Liu; Xiaolan Yuan; Xiaoran Jiao; Xiaoxiao Ren; Xiaoyun Zhang; Xin Li; Xin Liu; Xin Wu; Xing Chen; Xingping Yang; Xinran Wang; Xu Zhao; Xuan He; Xuanti Feng; Xuedan Cai; Xuqiang Zhou; Yanbo Yu; Yang Li; Yang Xu; Yanlin Lai; Yanming Xu; Yaoyu Wang; Yeqing Shen; Yibo Zhu; Yichen Lv; Yicheng Cao; Yifeng Gong; Yijing Yang; Yikun Yang; Yin Zhao; Yingxiu Zhao; Yinmin Zhang; Yitong Zhang; Yixuan Zhang; Yiyang Chen; Yongchi Zhao; Yongshen Long; Yongyao Wang; Yousong Guan; Yu Zhou; Yuang Peng; Yuanhao Ding; Yuantao Fan; Yuanwei Lu; Yuanzhen Yang; Yuchu Luo; Yudi Zhao; Yue Peng; Yueqiang Lin; Yufan Lu; Yuling Zhao; Yunzhou Ju; Yurong Zhang; Yusheng Li; Yuxiang Yang; Yuyang Chen; Yuzhu Cai; Zejia Weng; Zetao Hong; Zexi Li; Zhe Xie; Zheng Ge; Zheng Gong; Zheng Zeng; Zhenyi Lu; Zhewei Huang; Zhichao Chang; Zhiguo Huang; Zhiheng Hu; Zidong Yang; Zili Wang; Ziqi Ren; Zixin Zhang; Zixuan Wang,cs.CL,cost/budget; harness component,"all:""Terminal-Bench""",https://arxiv.org/abs/2602.10604,https://arxiv.org/pdf/2602.10604
808,2602.09222,2026-02-09T21:46:18Z,10,MUZZLE: Adaptive Agentic Red-Teaming of Web Agents Against Indirect Prompt Injection Attacks,Georgios Syros; Evan Rose; Brian Grinstead; Christoph Kerschbaumer; William Robertson; Cristina Nita-Rotaru; Alina Oprea,cs.CR,harness component; trajectory,"all:""agent scaffold"" | all:""agent trajectory"" AND all:evaluation",https://arxiv.org/abs/2602.09222,https://arxiv.org/pdf/2602.09222
809,2602.08948,2026-02-09T17:44:41Z,10,CoRefine: Confidence-Guided Self-Refinement for Adaptive Test-Time Compute,Chen Jin; Ryutaro Tanno; Tom Diethe; Philip Teare,cs.AI,cost/budget; harness component,"all:""test-time scaling"" AND all:agent",https://arxiv.org/abs/2602.08948,https://arxiv.org/pdf/2602.08948
810,2602.07187,2026-02-06T20:42:44Z,10,PreFlect: From Retrospective to Prospective Reflection in Large Language Model Agents,Hanyu Wang; Yuanpu Cao; Lu Lin; Jinghui Chen,cs.AI,reliability,"all:""agent trajectory"" AND all:evaluation",https://arxiv.org/abs/2602.07187,https://arxiv.org/pdf/2602.07187
811,2603.03292,2026-02-06T08:25:30Z,10,From Conflict to Consensus: Boosting Medical Reasoning via Multi-Round Agentic RAG,Wenhao Wu; Zhentao Tang; Yafu Li; Shixiong Kai; Mingxuan Yuan; Zhenhong Sun; Chunlin Chen; Zhi Wang,cs.CL,cost/budget; harness component,"all:""test-time scaling"" AND all:agent",https://arxiv.org/abs/2603.03292,https://arxiv.org/pdf/2603.03292
812,2602.05975,2026-02-05T18:25:24Z,10,SAGE: Benchmarking and Improving Retrieval for Deep Research Agents,Tiansheng Hu; Yilun Zhao; Canyu Zhang; Arman Cohan; Chen Zhao,cs.IR,evaluation,"all:""test-time scaling"" AND all:agent",https://arxiv.org/abs/2602.05975,https://arxiv.org/pdf/2602.05975
813,2602.05302,2026-02-05T04:52:20Z,10,PieArena: Ranking and Profiling Language Agents in Realistic Negotiation Scenarios,Chris Zhu; Sasha Cui; Will Sanok Dufallo; Runzhi Jin; Zhen Xu; Linjun Zhang; Daylian Cain,cs.AI,evaluation,"all:""agent scaffold""",https://arxiv.org/abs/2602.05302,https://arxiv.org/pdf/2602.05302
814,2602.04496,2026-02-04T12:41:52Z,10,ReThinker: Scientific Reasoning by Rethinking with Guided Reflection and Confidence Control,Zhentao Tang; Yuqi Cui; Shixiong Kai; Wenqian Zhao; Ke Ye; Xing Li; Anxin Tian; Zehua Pei; Hui-Ling Zhen; Shoubo Hu; Xiaoguang Li; Yunhe Wang; Mingxuan Yuan,cs.AI,harness component; trajectory,"all:""test-time scaling"" AND all:agent",https://arxiv.org/abs/2602.04496,https://arxiv.org/pdf/2602.04496
815,2602.03419,2026-02-03T11:44:39Z,10,SWE-World: Building Software Engineering Agents in Docker-Free Environments,Shuang Sun; Huatong Song; Lisheng Huang; Jinhao Jiang; Ran Le; Zhihao Lv; Zongchao Chen; Yiwen Hu; Wenyang Luo; Wayne Xin Zhao; Yang Song; Hongteng Xu; Tao Zhang; Ji-Rong Wen,cs.SE,evaluation,"all:""test-time scaling"" AND all:agent",https://arxiv.org/abs/2602.03419,https://arxiv.org/pdf/2602.03419
816,2602.03053,2026-02-03T03:30:36Z,10,MAS-ProVe: Understanding the Process Verification of Multi-Agent Systems,Vishal Venkataramani; Haizhou Shi; Zixuan Ke; Austin Xu; Xiaoxiao He; Yingbo Zhou; Semih Yavuz; Hao Wang; Shafiq Joty,cs.AI,harness component,"all:""agent trajectory"" AND all:evaluation",https://arxiv.org/abs/2602.03053,https://arxiv.org/pdf/2602.03053
817,2602.03012,2026-02-03T02:27:16Z,10,CVE-Factory: Scaling Expert-Level Agentic Tasks for Code Security Vulnerability,Xianzhen Luo; Jingyuan Zhang; Shiqi Zhou; Jinyang Huang; Chuan Xiao; Qingfu Zhu; Zhiyuan Ma; Xing Yue; Yang Yue; Wencong Zeng; Wanxiang Che,cs.CR,evaluation,"all:""Terminal-Bench""",https://arxiv.org/abs/2602.03012,https://arxiv.org/pdf/2602.03012
818,2509.23694,2025-09-28T07:05:17Z,10,SafeSearch: Automated Red-Teaming of LLM-Based Search Agents,Jianshuo Dong; Sheng Guo; Hao Wang; Xun Chen; Zhuotao Liu; Tianwei Zhang; Ke Xu; Minlie Huang; Han Qiu,cs.AI,cost/budget; evaluation,"all:""agent scaffold""",https://arxiv.org/abs/2509.23694,https://arxiv.org/pdf/2509.23694
819,2508.19294,2025-08-25T17:21:00Z,10,Object Detection with Multimodal Large Vision-Language Models: An In-depth Review,Ranjan Sapkota; Manoj Karkee,cs.CV,explicit harness/scaffold; transfer/overfit,"all:""model harness""",https://arxiv.org/abs/2508.19294,https://arxiv.org/pdf/2508.19294
820,2503.07459,2025-03-10T15:38:44Z,10,MedicalAgentsBench for Complex Medical Reasoning: Comparing Internalized Reasoning Models versus Externalized Agent-based Frameworks,Yanjun Shao; Xiangru Tang; Jiwoong Sohn; Jiapeng Chen; Yuxuan Liao; Jiayi Zhang; Jinyu Xiang; Fang Wu; Yilun Zhao; Chenglin Wu; Wenqi Shi; Arman Cohan; Mark Gerstein,cs.CL,cost/budget; evaluation,"all:""agent scaffold""",https://arxiv.org/abs/2503.07459,https://arxiv.org/pdf/2503.07459
821,2410.22553,2024-10-29T21:38:42Z,10,ML Research Benchmark,Matthew Kenney,cs.AI,cost/budget; evaluation,"all:""agent scaffold""",https://arxiv.org/abs/2410.22553,https://arxiv.org/pdf/2410.22553
822,2607.06283,2026-07-07T13:49:08Z,9,Task Decomposition-Guided Reranking for Adaptive Agent Skill Retrieval,Yanping Chen; Weijie Shi; Wen Yang; Jiajie Xu,cs.AI,cost/budget,"all:""inference-time"" AND all:agent",https://arxiv.org/abs/2607.06283,https://arxiv.org/pdf/2607.06283
823,2607.05659,2026-07-06T22:00:27Z,9,Agents with Feelings? Personality and Emotion in Multi-Agent Software Teams,Yunyan Ding; Thomas Zimmermann; Iftekhar Ahmed,cs.SE,cost/budget,"all:""LLM agent"" AND all:evaluation",https://arxiv.org/abs/2607.05659,https://arxiv.org/pdf/2607.05659
824,2607.05297,2026-07-06T16:40:23Z,9,MetaSkill-Evolve: Recursive Self-Improvement of LLM Agents via Two-Timescale Meta-Skill Evolution,Zefeng Wang; Minxi Yan; Jinhe Bi; Sikuan Yan; Volker Tresp; Yunpu Ma,cs.AI,trajectory,"all:""LLM agents"" AND all:benchmark",https://arxiv.org/abs/2607.05297,https://arxiv.org/pdf/2607.05297
825,2607.02846,2026-07-03T00:49:45Z,9,Object-Centric Environment Modeling for Agentic Tasks,Yiyang Li; Tianyi Ma; Zehong Wang; Yijun Ma; Yanfang Ye,cs.AI,trajectory,"all:""LLM agent"" AND all:memory | all:""LLM agents"" AND all:benchmark",https://arxiv.org/abs/2607.02846,https://arxiv.org/pdf/2607.02846
826,2607.01929,2026-07-02T09:23:48Z,9,Beyond Textual Repository Exploration: Dual-Modal Structural Reasoning for Agentic Issue Resolution,Jiayi Zhang; Kai Huang; Yang Liu; Chunyang Chen,cs.SE,trajectory,"all:""SWE-bench"" AND all:agent",https://arxiv.org/abs/2607.01929,https://arxiv.org/pdf/2607.01929
827,2607.01597,2026-07-02T01:53:17Z,9,A Single Patch Is Not Enough: Deterministic Fusion of Repair Candidates,Boyang Yang; Xiangliang Hu; Luyao Ren; Yanjun Chen; Bach Le; Tegawendé F. Bissyandé; Haoye Tian,cs.SE,cost/budget; evaluation,"all:""SWE-bench"" AND all:agent",https://arxiv.org/abs/2607.01597,https://arxiv.org/pdf/2607.01597
828,2606.32025,2026-06-30T17:53:09Z,9,Generative Skill Composition for LLM Agents,Xinyu Zhao; Zhen Tan; Vaishnav Tadiparthi; Nakul Agarwal; Kwonjoon Lee; Ehsan Moradi Pari; Hossein Nourkhiz Mahjoub; Tianlong Chen,cs.CL,cost/budget,"all:""LLM agent"" AND all:evaluation",https://arxiv.org/abs/2606.32025,https://arxiv.org/pdf/2606.32025
829,2606.30524,2026-06-29T16:29:31Z,9,The Illusion of Agentic Complexity in README.md Generation: Evaluating Single-Agent vs. Multi-Agent RAG Systems,Abu Saleh; Tesfay Welegebreal Tesfay; Phuong T. Nguyen; Juri Di Rocco; Muhammad Umar Zeshan; Davide Di Ruscio,cs.SE,cost/budget,"all:""agentic system"" AND all:evaluation",https://arxiv.org/abs/2606.30524,https://arxiv.org/pdf/2606.30524
830,2606.29532,2026-06-28T17:57:10Z,9,SemJoin: Semantic Join Optimization,Christopher Gou; Aditya Banerjee; Jiaxuan Wang; Chunwei Liu,cs.DB,cost/budget,"all:""LLM agent"" AND all:evaluation",https://arxiv.org/abs/2606.29532,https://arxiv.org/pdf/2606.29532
831,2606.29354,2026-06-28T12:02:42Z,9,When LLMs Develop Languages: Symbolic Communication for Efficient Multi-Agent Reasoning,Zhengqi Pei; Qingming Huang; Shuhui Wang,cs.AI,cost/budget,"all:""LLM agents"" AND all:benchmark | all:""inference-time"" AND all:agent",https://arxiv.org/abs/2606.29354,https://arxiv.org/pdf/2606.29354
832,2606.27483,2026-06-25T19:05:44Z,9,Internalizing the Future: A Unified Agentic Training Paradigm for World Model Planning,Xuan Zhang; Zhijian Zhou; Lingfeng Qiao; Yulei Qin; Ke Li; Xing Sun; Xiaoyu Tan; Chao Qu; Yuan Qi,cs.AI,trajectory,"all:""LLM agent"" AND all:evaluation",https://arxiv.org/abs/2606.27483,https://arxiv.org/pdf/2606.27483
833,2606.21262,2026-06-19T09:38:02Z,9,ARCO: Adaptive Rubric with Co-Evolution for Multi-Step LLM-Based Agents,Zihang Tian; Jingsen Zhang; Rui Li; Xiaohe Bo; Yuanzi Li; Xu Chen,cs.AI,trajectory,"all:""LLM agent"" AND all:robustness",https://arxiv.org/abs/2606.21262,https://arxiv.org/pdf/2606.21262
